,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN
1906,1906,0100000US,United States,51,Information,2,Female,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,4,K,49,3179
1907,1907,0100000US,United States,51,Information,3,Male,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,250 to 499 employees,S
1908,1908,0100000US,United States,51,Information,1,Total,1,Total,90,Minority,1,Total,2019,10342,W,118482,9872912
1909,1909,0100000US,United States,51,Information,2,Female,1,Total,90,Minority,1,Total,2019,1959,W,19764,1532700
1910,1910,0100000US,United States,51,Information,3,Male,1,Total,90,Minority,1,Total,2019,7462,W,92485,8075365
1911,1911,0100000US,United States,51,Information,4,Equally male/female,1,Total,90,Minority,1,Total,2019,923,T,6233,264847
1912,1912,0100000US,United States,51,Information,1,Total,1,Total,91,Equally minority/nonminority,1,Total,2019,1652,U,11985,1193669
1913,1913,0100000US,United States,51,Information,2,Female,1,Total,91,Equally minority/nonminority,1,Total,2019,S,S,20 to 99 employees,S
1914,1914,0100000US,United States,51,Information,3,Male,1,Total,91,Equally minority/nonminority,1,Total,2019,748,U,7481,869416
1915,1915,0100000US,United States,51,Information,4,Equally male/female,1,Total,91,Equally minority/nonminority,1,Total,2019,864,U,4431,319359
1916,1916,0100000US,United States,51,Information,1,Total,1,Total,92,Nonminority,1,Total,2019,62830,W,996416,91813873
1917,1917,0100000US,United States,51,Information,2,Female,1,Total,92,Nonminority,1,Total,2019,9850,W,92607,6777212
1918,1918,0100000US,United States,51,Information,3,Male,1,Total,92,Nonminority,1,Total,2019,45092,W,834388,80237793
1919,1919,0100000US,United States,51,Information,4,Equally male/female,1,Total,92,Nonminority,1,Total,2019,7886,W,69421,4798868
1920,1920,0100000US,United States,51,Information,1,Total,1,Total,0,Total,2,Veteran,2019,3433,W,64143,4443361
1921,1921,0100000US,United States,51,Information,2,Female,1,Total,0,Total,2,Veteran,2019,51,L,267,17671
1922,1922,0100000US,United States,51,Information,3,Male,1,Total,0,Total,2,Veteran,2019,3335,W,63757,4410856
1923,1923,0100000US,United States,51,Information,4,Equally male/female,1,Total,0,Total,2,Veteran,2019,S,S,100 to 249 employees,S
1924,1924,0100000US,United States,51,Information,1,Total,20,Hispanic,0,Total,2,Veteran,2019,107,R,1164,85669
1925,1925,0100000US,United States,51,Information,2,Female,20,Hispanic,0,Total,2,Veteran,2019,15,L,159,10108
1926,1926,0100000US,United States,51,Information,3,Male,20,Hispanic,0,Total,2,Veteran,2019,93,R,1004,75562
1927,1927,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,2,Veteran,2019,D,D,0 to 19 employees,D
1928,1928,0100000US,United States,51,Information,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,2,Veteran,2019,D,D,0 to 19 employees,D
1929,1929,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,0,Total,2,Veteran,2019,3326,W,62961,4352252
1930,1930,0100000US,United States,51,Information,2,Female,29,Non-Hispanic,0,Total,2,Veteran,2019,37,L,108,7563
1931,1931,0100000US,United States,51,Information,3,Male,29,Non-Hispanic,0,Total,2,Veteran,2019,3243,W,62753,4335294
1932,1932,0100000US,United States,51,Information,4,Equally male/female,29,Non-Hispanic,0,Total,2,Veteran,2019,S,S,100 to 249 employees,S
1933,1933,0100000US,United States,51,Information,1,Total,1,Total,30,White,2,Veteran,2019,3323,W,62157,4328104
1934,1934,0100000US,United States,51,Information,2,Female,1,Total,30,White,2,Veteran,2019,42,L,260,17396
1935,1935,0100000US,United States,51,Information,3,Male,1,Total,30,White,2,Veteran,2019,3234,W,61788,4296179
1936,1936,0100000US,United States,51,Information,4,Equally male/female,1,Total,30,White,2,Veteran,2019,S,S,100 to 249 employees,S
1937,1937,0100000US,United States,51,Information,1,Total,20,Hispanic,30,White,2,Veteran,2019,94,R,1151,85298
1938,1938,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,30,White,2,Veteran,2019,D,D,0 to 19 employees,D
1939,1939,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,30,White,2,Veteran,2019,3228,W,60987,4237366
1940,1940,0100000US,United States,51,Information,1,Total,1,Total,40,Black or African American,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
1941,1941,0100000US,United States,51,Information,2,Female,1,Total,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
1942,1942,0100000US,United States,51,Information,3,Male,1,Total,40,Black or African American,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
1943,1943,0100000US,United States,51,Information,1,Total,20,Hispanic,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
1944,1944,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,40,Black or African American,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
1945,1945,0100000US,United States,51,Information,1,Total,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,17,M,346,14367
1946,1946,0100000US,United States,51,Information,2,Female,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,11,I,12,620
1947,1947,0100000US,United States,51,Information,3,Male,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,7,M,334,13747
1948,1948,0100000US,United States,51,Information,1,Total,20,Hispanic,50,American Indian and Alaska Native,2,Veteran,2019,S,S,0 to 19 employees,S
1949,1949,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,2,Veteran,2019,9,M,340,14109
1950,1950,0100000US,United States,51,Information,1,Total,1,Total,60,Asian,2,Veteran,2019,S,S,"5,000 to 9,999 employees",S
1951,1951,0100000US,United States,51,Information,2,Female,1,Total,60,Asian,2,Veteran,2019,D,D,0 to 19 employees,D
1952,1952,0100000US,United States,51,Information,3,Male,1,Total,60,Asian,2,Veteran,2019,S,S,"5,000 to 9,999 employees",S
1953,1953,0100000US,United States,51,Information,1,Total,20,Hispanic,60,Asian,2,Veteran,2019,D,D,0 to 19 employees,D
1954,1954,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,60,Asian,2,Veteran,2019,S,S,"5,000 to 9,999 employees",S
1955,1955,0100000US,United States,51,Information,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,S,S,100 to 249 employees,S
1956,1956,0100000US,United States,51,Information,3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,S,S,100 to 249 employees,S
1957,1957,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,S,S,100 to 249 employees,S
1958,1958,0100000US,United States,51,Information,1,Total,1,Total,90,Minority,2,Veteran,2019,S,S,"5,000 to 9,999 employees",S
1959,1959,0100000US,United States,51,Information,1,Total,1,Total,91,Equally minority/nonminority,2,Veteran,2019,14,O,180,18479
1960,1960,0100000US,United States,51,Information,1,Total,1,Total,92,Nonminority,2,Veteran,2019,3162,W,55017,3553089
1961,1961,0100000US,United States,51,Information,1,Total,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,"10,000 to 24,999 employees",S
1962,1962,0100000US,United States,51,Information,2,Female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,100 to 249 employees,S
1963,1963,0100000US,United States,51,Information,3,Male,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
1964,1964,0100000US,United States,51,Information,4,Equally male/female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,931,U,6419,404898
1965,1965,0100000US,United States,51,Information,1,Total,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1966,1966,0100000US,United States,51,Information,4,Equally male/female,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1967,1967,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,12,O,462,37619
1968,1968,0100000US,United States,51,Information,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,6,M,448,36382
1969,1969,0100000US,United States,51,Information,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,0 to 19 employees,S
1970,1970,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"10,000 to 24,999 employees",S
1971,1971,0100000US,United States,51,Information,2,Female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,100 to 249 employees,S
1972,1972,0100000US,United States,51,Information,3,Male,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
1973,1973,0100000US,United States,51,Information,4,Equally male/female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,920,U,6396,403492
1974,1974,0100000US,United States,51,Information,1,Total,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,"10,000 to 24,999 employees",S
1975,1975,0100000US,United States,51,Information,2,Female,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,100 to 249 employees,S
1976,1976,0100000US,United States,51,Information,3,Male,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
1977,1977,0100000US,United States,51,Information,4,Equally male/female,1,Total,30,White,3,Equally veteran/nonveteran,2019,832,U,5959,375318
1978,1978,0100000US,United States,51,Information,1,Total,20,Hispanic,30,White,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1979,1979,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,7,M,453,37431
1980,1980,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,S,S,"10,000 to 24,999 employees",S
1981,1981,0100000US,United States,51,Information,1,Total,1,Total,40,Black or African American,3,Equally veteran/nonveteran,2019,S,S,20 to 99 employees,S
1982,1982,0100000US,United States,51,Information,4,Equally male/female,1,Total,40,Black or African American,3,Equally veteran/nonveteran,2019,S,S,20 to 99 employees,S
1983,1983,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,40,Black or African American,3,Equally veteran/nonveteran,2019,S,S,20 to 99 employees,S
1984,1984,0100000US,United States,51,Information,1,Total,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1985,1985,0100000US,United States,51,Information,3,Male,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1986,1986,0100000US,United States,51,Information,4,Equally male/female,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1987,1987,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,60,Asian,3,Equally veteran/nonveteran,2019,D,D,0 to 19 employees,D
1988,1988,0100000US,United States,51,Information,1,Total,1,Total,90,Minority,3,Equally veteran/nonveteran,2019,24,K,65,1415
1989,1989,0100000US,United States,51,Information,1,Total,1,Total,91,Equally minority/nonminority,3,Equally veteran/nonveteran,2019,97,R,1272,118810
1990,1990,0100000US,United States,51,Information,1,Total,1,Total,92,Nonminority,3,Equally veteran/nonveteran,2019,S,S,"10,000 to 24,999 employees",S
1991,1991,0100000US,United States,51,Information,1,Total,1,Total,0,Total,4,Nonveteran,2019,69994,W,1050641,97613634
1992,1992,0100000US,United States,51,Information,2,Female,1,Total,0,Total,4,Nonveteran,2019,11772,W,112012,8285858
1993,1993,0100000US,United States,51,Information,3,Male,1,Total,0,Total,4,Nonveteran,2019,49529,W,865083,84364434
1994,1994,0100000US,United States,51,Information,4,Equally male/female,1,Total,0,Total,4,Nonveteran,2019,8693,W,73547,4963342
1995,1995,0100000US,United States,51,Information,1,Total,20,Hispanic,0,Total,4,Nonveteran,2019,2859,W,19534,1404433
1996,1996,0100000US,United States,51,Information,2,Female,20,Hispanic,0,Total,4,Nonveteran,2019,522,U,3408,298813
1997,1997,0100000US,United States,51,Information,3,Male,20,Hispanic,0,Total,4,Nonveteran,2019,1941,U,13018,1012582
1998,1998,0100000US,United States,51,Information,4,Equally male/female,20,Hispanic,0,Total,4,Nonveteran,2019,395,R,3108,93038
1999,1999,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,672,T,3366,255680
2000,2000,0100000US,United States,51,Information,2,Female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,S,S,20 to 99 employees,S
2001,2001,0100000US,United States,51,Information,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,264,R,1624,134727
2002,2002,0100000US,United States,51,Information,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,394,R,1711,119677
2003,2003,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,0,Total,4,Nonveteran,2019,66461,W,1027741,95953521
2004,2004,0100000US,United States,51,Information,2,Female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,11233,W,108573,7985770
2005,2005,0100000US,United States,51,Information,3,Male,29,Non-Hispanic,0,Total,4,Nonveteran,2019,47322,W,850441,83217125
2006,2006,0100000US,United States,51,Information,4,Equally male/female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,7906,W,68728,4750626
2007,2007,0100000US,United States,51,Information,1,Total,1,Total,30,White,4,Nonveteran,2019,62747,W,958964,89735053
2008,2008,0100000US,United States,51,Information,2,Female,1,Total,30,White,4,Nonveteran,2019,10580,W,96666,7112845
2009,2009,0100000US,United States,51,Information,3,Male,1,Total,30,White,4,Nonveteran,2019,44342,W,793770,77945746
2010,2010,0100000US,United States,51,Information,4,Equally male/female,1,Total,30,White,4,Nonveteran,2019,7824,W,68528,4676462
2011,2011,0100000US,United States,51,Information,1,Total,20,Hispanic,30,White,4,Nonveteran,2019,2790,W,19148,1390062
2012,2012,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,30,White,4,Nonveteran,2019,584,T,3126,244191
2013,2013,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,30,White,4,Nonveteran,2019,59371,W,936689,88100800
2014,2014,0100000US,United States,51,Information,1,Total,1,Total,40,Black or African American,4,Nonveteran,2019,1164,U,10101,740995
2015,2015,0100000US,United States,51,Information,2,Female,1,Total,40,Black or African American,4,Nonveteran,2019,251,T,3468,227419
2016,2016,0100000US,United States,51,Information,3,Male,1,Total,40,Black or African American,4,Nonveteran,2019,827,U,6294,496865
2017,2017,0100000US,United States,51,Information,4,Equally male/female,1,Total,40,Black or African American,4,Nonveteran,2019,86,L,339,16712
2018,2018,0100000US,United States,51,Information,1,Total,20,Hispanic,40,Black or African American,4,Nonveteran,2019,30,L,304,8994
2019,2019,0100000US,United States,51,Information,1,Total,28,Equally Hispanic/non-Hispanic,40,Black or African American,4,Nonveteran,2019,D,D,20 to 99 employees,D
2020,2020,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,40,Black or African American,4,Nonveteran,2019,1131,U,9777,729460
2021,2021,0100000US,United States,51,Information,1,Total,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,172,R,1481,50782
2022,2022,0100000US,United States,51,Information,2,Female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,34,M,214,13097
2023,2023,0100000US,United States,51,Information,3,Male,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,135,O,1263,37571
2024,2024,0100000US,United States,51,Information,4,Equally male/female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,D,D,0 to 19 employees,D
2025,2025,0100000US,United States,51,Information,1,Total,20,Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,24,K,30,4166
2026,2026,0100000US,United States,51,Information,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,146,R,1451,46616
2027,2027,0100000US,United States,51,Information,1,Total,1,Total,60,Asian,4,Nonveteran,2019,5877,W,77617,6652743
2028,2028,0100000US,United States,51,Information,2,Female,1,Total,60,Asian,4,Nonveteran,2019,1147,U,12490,981935
