,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN,Unnamed: 33
9658,9658,0100000US,United States,55,Management of companies and enterprises,001,Total,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,14,S,1632,154726,
9659,9659,0100000US,United States,55,Management of companies and enterprises,003,Male,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,6,S,0,1155,
9660,9660,0100000US,United States,55,Management of companies and enterprises,003,Male,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,D,D,20 to 99 employees,D,
9661,9661,0100000US,United States,55,Management of companies and enterprises,003,Male,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,D,D,500 to 999 employees,D,
9662,9662,0100000US,United States,55,Management of companies and enterprises,003,Male,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,D,D,250 to 499 employees,D,
9663,9663,0100000US,United States,55,Management of companies and enterprises,003,Male,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,D,D,100 to 249 employees,D,
9664,9664,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,37,S,0,563,
9665,9665,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,3,S,8,234,
9666,9666,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,D,D,0 to 19 employees,D,
9667,9667,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,D,D,20 to 99 employees,D,
9668,9668,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,D,D,20 to 99 employees,D,
9669,9669,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,D,D,250 to 499 employees,D,
9670,9670,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,D,D,250 to 499 employees,D,
9671,9671,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,028,Equally Hispanic/non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,12,S,1446,145331,
9672,9672,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
9673,9673,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,1574,S,2910,209407,
9674,9674,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,603,S,2626,231016,
9675,9675,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,937,S,4947,362703,
9676,9676,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"10,000 to 24,999 employees",S,
9677,9677,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"25,000 to 49,999 employees",S,
9678,9678,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"50,000 to 99,999 employees",S,
9679,9679,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,2287,S,93272,8158792,
9680,9680,0100000US,United States,55,Management of companies and enterprises,001,Total,029,Non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,2539,S,353017,30480310,
9681,9681,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,181,S,0,16944,
9682,9682,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,S,S,500 to 999 employees,S,
9683,9683,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,S,S,500 to 999 employees,S,
9684,9684,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,236,S,694,80544,
9685,9685,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"1,000 to 2,499 employees",S,
9686,9686,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,362,S,3610,334298,
9687,9687,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"10,000 to 24,999 employees",S,
9688,9688,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,196,S,9299,594423,
9689,9689,0100000US,United States,55,Management of companies and enterprises,002,Female,029,Non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,235,S,29585,2640023,
9690,9690,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
9691,9691,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,S,S,"1,000 to 2,499 employees",S,
9692,9692,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,332,S,1254,185388,
9693,9693,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,670,S,4183,278973,
9694,9694,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"10,000 to 24,999 employees",S,
9695,9695,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"25,000 to 49,999 employees",S,
9696,9696,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"50,000 to 99,999 employees",S,
9697,9697,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,1813,S,66253,6381667,
9698,9698,0100000US,United States,55,Management of companies and enterprises,003,Male,029,Non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,2151,S,303675,26066653,
9699,9699,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,611,Firms with no employees,2019,57,S,0,2612,
9700,9700,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,612,Firms with 1 to 4 employees,2019,S,S,100 to 249 employees,S,
9701,9701,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,620,Firms with 5 to 9 employees,2019,S,S,250 to 499 employees,S,
9702,9702,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,630,Firms with 10 to 19 employees,2019,33,S,69,3185,
9703,9703,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"2,500 to 4,999 employees",S,
9704,9704,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"2,500 to 4,999 employees",S,
9705,9705,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,651,Firms with 100 to 249 employees,2019,256,S,2473,248666,
9706,9706,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"10,000 to 24,999 employees",S,
9707,9707,0100000US,United States,55,Management of companies and enterprises,004,Equally male/female,029,Non-Hispanic,00,Total,001,Total,657,Firms with 500 employees or more,2019,153,S,19757,1773634,
9708,9708,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
9709,9709,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,1471,S,2750,222827,
9710,9710,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,566,S,2247,207642,
9711,9711,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"2,500 to 4,999 employees",S,
9712,9712,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"10,000 to 24,999 employees",S,
9713,9713,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"25,000 to 49,999 employees",S,
9714,9714,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"50,000 to 99,999 employees",S,
9715,9715,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,2134,S,84872,7751193,
9716,9716,0100000US,United States,55,Management of companies and enterprises,001,Total,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,2459,S,341535,29533144,
9717,9717,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,611,Firms with no employees,2019,171,S,0,15156,
9718,9718,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,S,S,250 to 499 employees,S,
9719,9719,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,S,S,500 to 999 employees,S,
9720,9720,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,229,S,681,79571,
9721,9721,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,S,S,"1,000 to 2,499 employees",S,
9722,9722,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,373,S,3613,332665,
9723,9723,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"10,000 to 24,999 employees",S,
9724,9724,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"2,500 to 4,999 employees",S,
9725,9725,0100000US,United States,55,Management of companies and enterprises,002,Female,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,227,S,28702,2596558,
9726,9726,0100000US,United States,55,Management of companies and enterprises,003,Male,001,Total,30,White,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
9727,9727,0100000US,United States,55,Management of companies and enterprises,003,Male,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,S,S,"1,000 to 2,499 employees",S,
9728,9728,0100000US,United States,55,Management of companies and enterprises,003,Male,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,326,S,1120,169060,
9729,9729,0100000US,United States,55,Management of companies and enterprises,003,Male,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,S,S,"2,500 to 4,999 employees",S,
